iteration,pid,num_targets,target_w,target_d,target_id,timestamp,input
2,3,10,50,300,8,1782748201.7296,latency
2,3,10,50,300,9,1782748202.7131,latency
0,3,10,50,350,0,1782748203.7367,latency
0,3,10,50,350,1,1782748205.7578,latency
0,3,10,50,350,2,1782748206.9755,latency
0,3,10,50,350,3,1782748208.5257,latency
0,3,10,50,350,4,1782748209.9842,latency
0,3,10,50,350,5,1782748211.1675,latency
0,3,10,50,350,6,1782748212.3708,latency
0,3,10,50,350,7,1782748213.4285,latency
0,3,10,50,350,8,1782748214.618,latency
0,3,10,50,350,9,1782748215.4514,latency
1,3,10,50,350,0,1782748217.8149,latency
1,3,10,50,350,1,1782748219.1487,latency
1,3,10,50,350,2,1782748220.543,latency
1,3,10,50,350,3,1782748221.5892,latency
1,3,10,50,350,4,1782748222.5826,latency
1,3,10,50,350,5,1782748223.6602,latency
1,3,10,50,350,6,1782748224.968,latency
1,3,10,50,350,7,1782748226.2485,latency
1,3,10,50,350,8,1782748228.8046,latency
1,3,10,50,350,9,1782748230.2852,latency
2,3,10,50,350,0,1782748232.2226,latency
2,3,10,50,350,1,1782748233.395,latency
2,3,10,50,350,2,1782748236.1226,latency
2,3,10,50,350,3,1782748237.5694,latency
2,3,10,50,350,4,1782748238.9048,latency
2,3,10,50,350,5,1782748240.5525,latency
2,3,10,50,350,6,1782748241.7804,latency
2,3,10,50,350,7,1782748242.8232,latency
2,3,10,50,350,8,1782748244.1677,latency
2,3,10,50,350,9,1782748245.6207,latency
0,3,10,40,300,0,1782748247.4972,latency
0,3,10,40,300,1,1782748249.4374,latency
0,3,10,40,300,2,1782748250.8023,latency
0,3,10,40,300,3,1782748253.5318,latency
0,3,10,40,300,4,1782748255.2073,latency
0,3,10,40,300,5,1782748256.2198,latency
0,3,10,40,300,6,1782748257.3442,latency
0,3,10,40,300,7,1782748262.4107,latency
0,3,10,40,300,8,1782748263.5689,latency
0,3,10,40,300,9,1782748265.1301,latency
1,3,10,40,300,0,1782748265.8581,latency
1,3,10,40,300,1,1782748266.863,latency
1,3,10,40,300,2,1782748267.7252,latency
1,3,10,40,300,3,1782748268.6123,latency
1,3,10,40,300,4,1782748269.73,latency
1,3,10,40,300,5,1782748271.0563,latency
1,3,10,40,300,6,1782748271.9288,latency
1,3,10,40,300,7,1782748273.8543,latency
1,3,10,40,300,8,1782748275.693,latency
1,3,10,40,300,9,1782748276.7944,latency
2,3,10,40,300,0,1782748279.1899,latency
2,3,10,40,300,1,1782748282.0744,latency
2,3,10,40,300,2,1782748283.324,latency
2,3,10,40,300,3,1782748284.6411,latency
2,3,10,40,300,4,1782748286.2749,latency
2,3,10,40,300,5,1782748287.8132,latency
2,3,10,40,300,6,1782748288.5616,latency
2,3,10,40,300,7,1782748290.258,latency
2,3,10,40,300,8,1782748291.9702,latency
2,3,10,40,300,9,1782748294.2121,latency
0,3,10,50,400,0,1782748297.3458,latency
0,3,10,50,400,1,1782748298.8021,latency
0,3,10,50,400,2,1782748299.9613,latency
0,3,10,50,400,3,1782748301.6327,latency
0,3,10,50,400,4,1782748302.9529,latency
0,3,10,50,400,5,1782748304.3872,latency
0,3,10,50,400,6,1782748305.6874,latency
0,3,10,50,400,7,1782748306.7651,latency
0,3,10,50,400,8,1782748307.9243,latency
0,3,10,50,400,9,1782748309.1968,latency
1,3,10,50,400,0,1782748310.5445,latency
1,3,10,50,400,1,1782748311.7479,latency
1,3,10,50,400,2,1782748312.6638,latency
1,3,10,50,400,3,1782748313.9043,latency
1,3,10,50,400,4,1782748315.4847,latency
1,3,10,50,400,5,1782748316.3875,latency
1,3,10,50,400,6,1782748317.4735,latency
1,3,10,50,400,7,1782748318.8538,latency
1,3,10,50,400,8,1782748320.2203,latency
1,3,10,50,400,9,1782748321.2236,latency
2,3,10,50,400,0,1782748322.946,latency
2,3,10,50,400,1,1782748327.5339,latency
2,3,10,50,400,2,1782748328.84,latency
2,3,10,50,400,3,1782748330.1075,latency
2,3,10,50,400,4,1782748332.7447,latency
2,3,10,50,400,5,1782748334.9969,latency
2,3,10,50,400,6,1782748336.3101,latency
2,3,10,50,400,7,1782748337.984,latency
2,3,10,50,400,8,1782748339.5634,latency
2,3,10,50,400,9,1782748341.3053,latency
0,3,10,40,400,0,1782748343.4063,latency
0,3,10,40,400,1,1782748345.5178,latency
0,3,10,40,400,2,1782748348.1635,latency
0,3,10,40,400,3,1782748349.4963,latency
0,3,10,40,400,4,1782748351.2392,latency
0,3,10,40,400,5,1782748352.7093,latency
0,3,10,40,400,6,1782748353.99,latency
0,3,10,40,400,7,1782748355.2492,latency
0,3,10,40,400,8,1782748356.9923,latency
0,3,10,40,400,9,1782748358.0005,latency
1,3,10,40,400,0,1782748359.7225,latency
1,3,10,40,400,1,1782748366.6547,latency
1,3,10,40,400,2,1782748371.1613,latency
1,3,10,40,400,3,1782748373.407,latency
1,3,10,40,400,4,1782748376.0455,latency
1,3,10,40,400,5,1782748378.1208,latency
1,3,10,40,400,6,1782748382.041,latency
1,3,10,40,400,7,1782748383.6598,latency
1,3,10,40,400,8,1782748385.0695,latency
1,3,10,40,400,9,1782748386.1994,latency
2,3,10,40,400,0,1782748388.1504,latency
2,3,10,40,400,1,1782748389.4312,latency
2,3,10,40,400,2,1782748390.8514,latency
2,3,10,40,400,3,1782748392.4162,latency
2,3,10,40,400,4,1782748394.0207,latency
2,3,10,40,400,5,1782748396.59,latency
2,3,10,40,400,6,1782748400.0139,latency
2,3,10,40,400,7,1782748401.2948,latency
2,3,10,40,400,8,1782748402.691,latency
2,3,10,40,400,9,1782748404.1041,latency
0,3,10,30,300,0,1782748412.0255,latency
0,3,10,30,300,1,1782748414.9487,latency
0,3,10,30,300,2,1782748416.5664,latency
0,3,10,30,300,3,1782748417.8115,latency
0,3,10,30,300,4,1782748419.4965,latency
0,3,10,30,300,5,1782748420.9856,latency
0,3,10,30,300,6,1782748423.656,latency
0,3,10,30,300,7,1782748425.1952,latency
0,3,10,30,300,8,1782748426.6345,latency
0,3,10,30,300,9,1782748428.1945,latency
1,3,10,30,300,0,1782748430.9351,latency
1,3,10,30,300,1,1782748432.7261,latency
1,3,10,30,300,2,1782748434.4133,latency
1,3,10,30,300,3,1782748436.646,latency
1,3,10,30,300,4,1782748437.646,latency
1,3,10,30,300,5,1782748438.6171,latency
1,3,10,30,300,6,1782748439.5075,latency
1,3,10,30,300,7,1782748440.4305,latency
1,3,10,30,300,8,1782748441.7087,latency
1,3,10,30,300,9,1782748442.7501,latency
2,3,10,30,300,0,1782748443.45,latency
2,3,10,30,300,1,1782748444.7115,latency
2,3,10,30,300,2,1782748445.9383,latency
2,3,10,30,300,3,1782748448.2556,latency
2,3,10,30,300,4,1782748451.0179,latency
2,3,10,30,300,5,1782748453.2626,latency
2,3,10,30,300,6,1782748456.8515,latency
2,3,10,30,300,7,1782748458.8822,latency
2,3,10,30,300,8,1782748461.8361,latency
2,3,10,30,300,9,1782748464.1841,latency
